2015	8	18	8	Analog_Devices	20
2015	8	18	11	Cisco_Systems	86
2015	8	18	11	News_Corporation	33
2015	8	18	22	L_Brands	20
2015	8	18	22	Phillips_66	25
2015	8	19	9	TripAdvisor	28
2015	9	22	17	Autodesk	47
2015	9	22	21	Apple_Inc.	459
2015	9	22	21	Mattel	42
2015	9	22	21	Netflix	345
2015	8	20	11	Whole_Foods_Market	20
2015	8	20	15	CenturyLink	43
2015	8	21	3	Ford_Motor_Company	89
2015	8	21	3	L_Brands	143
2015	8	21	5	Cisco_Systems	59
2015	8	21	5	EMC_Corporation	38
2015	8	21	5	Pfizer	23
2015	8	21	8	L_Brands	138
2015	8	21	11	Automatic_Data_Processing	27
2015	8	21	12	Whole_Foods_Market	20
2015	8	21	19	Urban_Outfitters	23
2015	8	21	20	News_Corporation	36
2015	8	22	18	Apple_Inc.	218
2015	8	22	18	Pfizer	33
2015	8	22	23	Netflix	299
2015	8	23	14	Cisco_Systems	53
2015	8	23	14	Red_Hat	20
2015	8	23	19	Citigroup	45
2015	8	23	23	Red_Hat	20
2015	8	24	9	Nordstrom	20
2015	8	24	17	Cisco_Systems	94
2015	8	24	17	Fluor_Corporation	22
2015	8	24	17	Gilead_Sciences	55
2015	8	24	17	U.S._Bancorp	29
2015	8	24	20	Yum!_Brands	93
2015	8	25	0	Yum!_Brands	45
2015	8	25	3	EMC_Corporation	26
2015	8	25	5	Oracle_Corporation	115
2015	8	25	17	Hasbro	37
2015	8	25	17	Morgan_Stanley	75
2015	8	25	17	Pfizer	62
2015	8	25	18	TripAdvisor	27
2015	8	25	18	United_Technologies_Corporation	52
2015	8	26	2	Akamai_Technologies	59
2015	8	26	2	Target_Corporation	61
2015	8	26	14	News_Corporation	36
2015	8	26	18	L_Brands	27
2015	8	27	5	Apple_Inc.	243
2015	8	27	5	News_Corporation	62
2015	8	27	10	Target_Corporation	96
2015	8	27	13	CenturyLink	31
2015	8	27	13	F5_Networks	27
2015	8	27	13	Hess_Corporation	27
2015	8	27	18	Comcast_Corporation	21
2015	8	27	18	Mattel	30
2015	8	27	19	L_Brands	20
2015	8	27	19	Morgan_Stanley	73
2015	8	27	19	Urban_Outfitters	27
2015	8	28	1	Apple_Inc.	222
